Gene stable ID	Protein stable ID version
ENSG00000281536	ENSP00000487241.1
ENSG00000241899	
ENSG00000281345	ENSP00000486583.1
ENSG00000240084	
ENSG00000281145	ENSP00000487513.1
ENSG00000236686	
ENSG00000102384	ENSP00000507595.1
ENSG00000102384	ENSP00000399274.2
ENSG00000102384	ENSP00000507798.1
ENSG00000102384	ENSP00000507927.1
ENSG00000102384	ENSP00000384546.2
ENSG00000102384	ENSP00000409173.1
ENSG00000102384	ENSP00000362017.1
ENSG00000102384	ENSP00000362018.1
ENSG00000238755	
ENSG00000275013	ENSP00000484066.1
ENSG00000275013	
ENSG00000275013	ENSP00000486485.1
ENSG00000275013	ENSP00000486330.1
ENSG00000275013	ENSP00000485726.1
ENSG00000275013	ENSP00000487167.1
ENSG00000275013	ENSP00000486910.1
ENSG00000275013	ENSP00000487168.1
ENSG00000275013	ENSP00000486222.1
ENSG00000275013	ENSP00000445097.2
ENSG00000237389	
ENSG00000238263	
ENSG00000243885	
ENSG00000169740	ENSP00000379143.1
ENSG00000169740	ENSP00000363556.2
ENSG00000169740	
ENSG00000186765	ENSP00000388716.2
ENSG00000186765	ENSP00000334665.7
ENSG00000186765	
ENSG00000235110	
ENSG00000272901	ENSP00000477174.1
ENSG00000272901	ENSP00000459368.1
ENSG00000272901	
ENSG00000107443	ENSP00000384498.2
ENSG00000107443	ENSP00000265992.5
ENSG00000107443	ENSP00000435373.2
ENSG00000199785	
ENSG00000272765	ENSP00000475402.1
ENSG00000272765	ENSP00000485080.1
ENSG00000177666	ENSP00000337701.4
ENSG00000177666	
ENSG00000117859	ENSP00000360779.1
ENSG00000117859	ENSP00000390113.2
ENSG00000117859	ENSP00000412733.1
ENSG00000117859	ENSP00000435264.1
ENSG00000117859	ENSP00000407168.1
ENSG00000117859	ENSP00000413263.1
ENSG00000117859	ENSP00000434798.1
ENSG00000117859	
ENSG00000117859	ENSP00000435627.1
ENSG00000117859	ENSP00000432801.1
ENSG00000117859	ENSP00000435129.1
ENSG00000117859	ENSP00000433083.1
ENSG00000117859	ENSP00000354970.5
ENSG00000117859	ENSP00000431274.1
ENSG00000117859	ENSP00000435247.1
ENSG00000117859	ENSP00000435429.1
ENSG00000117859	ENSP00000433279.1
ENSG00000117859	ENSP00000431980.1
ENSG00000117859	ENSP00000432409.1
ENSG00000117859	ENSP00000433291.1
ENSG00000117859	ENSP00000485521.1
ENSG00000253417	
ENSG00000279693	
ENSG00000273616	
ENSG00000231643	
ENSG00000274698	
ENSG00000199263	
ENSG00000145863	
ENSG00000145863	ENSP00000274545.5
ENSG00000145863	ENSP00000430527.1
ENSG00000145863	ENSP00000429943.1
ENSG00000145863	ENSP00000430212.1
ENSG00000145863	ENSP00000427989.1
ENSG00000241334	
ENSG00000213397	ENSP00000359230.6
ENSG00000213397	
ENSG00000213397	ENSP00000389431.1
ENSG00000213397	ENSP00000359229.1
ENSG00000201164	
ENSG00000174953	ENSP00000417078.1
ENSG00000174953	ENSP00000309296.6
ENSG00000174953	
ENSG00000174953	ENSP00000330113.5
ENSG00000174953	ENSP00000418756.1
ENSG00000174953	ENSP00000419862.1
ENSG00000174953	ENSP00000419761.1
ENSG00000103150	ENSP00000262430.4
ENSG00000103150	ENSP00000484042.1
ENSG00000103150	ENSP00000477143.1
ENSG00000103150	ENSP00000476300.1
ENSG00000103150	
ENSG00000272813	
ENSG00000262303	
ENSG00000108469	
ENSG00000108469	ENSP00000394820.2
ENSG00000108469	ENSP00000317636.5
ENSG00000108469	ENSP00000462678.1
ENSG00000108469	ENSP00000462291.1
ENSG00000108469	ENSP00000463701.1
ENSG00000108469	ENSP00000463099.1
ENSG00000108469	ENSP00000462077.1
ENSG00000108469	ENSP00000414933.2
ENSG00000108469	ENSP00000341983.5
ENSG00000108469	ENSP00000462248.1
ENSG00000108469	ENSP00000462547.1
ENSG00000263181	ENSP00000461768.1
ENSG00000263181	ENSP00000461363.1
ENSG00000263181	
ENSG00000198870	ENSP00000361025.3
ENSG00000198870	
ENSG00000266407	
ENSG00000200728	
ENSG00000287009	
ENSG00000229417	
ENSG00000180644	ENSP00000492048.1
ENSG00000180644	ENSP00000398568.1
ENSG00000180644	ENSP00000362305.1
ENSG00000180644	
ENSG00000274127	
ENSG00000274118	
ENSG00000236795	
ENSG00000226857	
ENSG00000232391	
ENSG00000221442	
ENSG00000230190	
ENSG00000270634	
ENSG00000207318	
ENSG00000251936	
ENSG00000242266	
ENSG00000199370	
ENSG00000243374	
ENSG00000274133	
ENSG00000218586	
ENSG00000263314	
ENSG00000237210	
ENSG00000230564	
ENSG00000148300	ENSP00000361003.2
ENSG00000148300	ENSP00000361010.3
ENSG00000148300	ENSP00000394229.1
ENSG00000148300	
ENSG00000148300	ENSP00000391534.1
ENSG00000140961	
ENSG00000140961	ENSP00000355374.3
ENSG00000140961	ENSP00000462048.1
ENSG00000140961	ENSP00000376983.1
ENSG00000140961	ENSP00000457157.1
ENSG00000230936	
ENSG00000230882	
ENSG00000138316	ENSP00000362303.1
ENSG00000138316	ENSP00000362304.1
ENSG00000251798	
ENSG00000224273	
ENSG00000213549	
ENSG00000177679	ENSP00000480851.1
ENSG00000177679	
ENSG00000177679	ENSP00000483698.1
ENSG00000253403	
ENSG00000118990	
ENSG00000171466	ENSP00000410734.1
ENSG00000171466	ENSP00000293648.3
ENSG00000171466	ENSP00000464716.1
ENSG00000171466	ENSP00000466728.1
ENSG00000171466	ENSP00000468039.1
ENSG00000171466	ENSP00000466911.1
ENSG00000171466	ENSP00000466039.1
ENSG00000171466	ENSP00000468775.1
ENSG00000249610	
ENSG00000272139	
ENSG00000249916	
ENSG00000262055	
ENSG00000287794	
ENSG00000262024	ENSP00000460328.1
ENSG00000262024	ENSP00000460587.1
ENSG00000262024	ENSP00000459947.1
ENSG00000262024	ENSP00000475040.1
ENSG00000064692	ENSP00000427090.1
ENSG00000064692	ENSP00000426526.1
ENSG00000064692	ENSP00000426551.1
ENSG00000064692	ENSP00000422610.1
ENSG00000064692	ENSP00000422106.2
ENSG00000064692	ENSP00000426280.1
ENSG00000064692	ENSP00000441681.2
ENSG00000064692	ENSP00000425063.2
ENSG00000064692	ENSP00000261367.7
ENSG00000064692	
ENSG00000064692	ENSP00000427078.1
ENSG00000064692	ENSP00000261368.8
ENSG00000064692	ENSP00000424338.1
ENSG00000064692	ENSP00000427587.1
ENSG00000064692	ENSP00000378849.2
ENSG00000064692	ENSP00000378852.2
ENSG00000064692	ENSP00000423360.2
ENSG00000064692	ENSP00000427575.2
ENSG00000218186	
ENSG00000170027	ENSP00000306330.3
ENSG00000111802	ENSP00000345345.3
ENSG00000111802	ENSP00000367440.4
ENSG00000111802	
ENSG00000199350	
ENSG00000213548	
ENSG00000262025	
ENSG00000285792	
ENSG00000263275	
ENSG00000146700	
ENSG00000146700	ENSP00000275560.3
ENSG00000280754	
ENSG00000274677	
ENSG00000280825	
ENSG00000260410	
ENSG00000262299	
ENSG00000262767	
ENSG00000261992	ENSP00000458280.1
ENSG00000103160	ENSP00000219439.4
ENSG00000103160	
ENSG00000103160	ENSP00000407437.3
ENSG00000103160	ENSP00000457026.1
ENSG00000103160	ENSP00000455797.1
ENSG00000103160	ENSP00000454856.1
ENSG00000003056	ENSP00000000412.3
ENSG00000003056	ENSP00000439070.1
ENSG00000003056	ENSP00000442100.1
ENSG00000003056	ENSP00000440488.2
ENSG00000003056	ENSP00000441040.1
ENSG00000003056	ENSP00000437595.1
ENSG00000003056	ENSP00000444684.1
ENSG00000003056	ENSP00000442983.1
ENSG00000003056	
ENSG00000003056	ENSP00000439968.1
ENSG00000003056	ENSP00000440962.1
ENSG00000003056	ENSP00000441030.1
ENSG00000177685	ENSP00000434198.1
ENSG00000177685	ENSP00000433602.1
ENSG00000177685	
ENSG00000177685	ENSP00000432726.1
ENSG00000177685	ENSP00000436624.1
ENSG00000177685	ENSP00000432334.1
ENSG00000177685	ENSP00000435299.1
ENSG00000177685	ENSP00000409256.1
ENSG00000130066	
ENSG00000130066	ENSP00000368556.1
ENSG00000130066	ENSP00000368572.4
ENSG00000130066	ENSP00000506998.1
ENSG00000188372	ENSP00000337310.4
ENSG00000188372	ENSP00000378326.3
ENSG00000188372	ENSP00000411955.1
ENSG00000188372	ENSP00000378329.3
ENSG00000188372	
ENSG00000231366	
ENSG00000166228	
ENSG00000166228	ENSP00000299299.3
ENSG00000175497	ENSP00000391092.1
ENSG00000175497	ENSP00000386565.1
ENSG00000175497	
ENSG00000175497	ENSP00000387038.1
ENSG00000175497	ENSP00000376854.2
ENSG00000175497	ENSP00000376855.2
ENSG00000175497	ENSP00000309066.8
ENSG00000175497	ENSP00000408535.1
ENSG00000175497	ENSP00000402499.1
ENSG00000239830	
ENSG00000112304	ENSP00000445552.1
ENSG00000112304	ENSP00000230048.3
ENSG00000112304	
ENSG00000263130	
ENSG00000263163	ENSP00000458504.1
ENSG00000263163	ENSP00000485585.1
ENSG00000263163	
ENSG00000263163	ENSP00000461019.1
ENSG00000263163	ENSP00000461185.1
ENSG00000263163	ENSP00000458639.1
ENSG00000277587	
ENSG00000160325	ENSP00000440832.1
ENSG00000160325	ENSP00000444328.1
ENSG00000160325	ENSP00000291722.7
ENSG00000160325	ENSP00000317121.4
ENSG00000160325	
ENSG00000160325	ENSP00000414495.1
ENSG00000166220	ENSP00000400224.3
ENSG00000166220	ENSP00000299290.1
ENSG00000166220	
ENSG00000166220	ENSP00000509608.1
ENSG00000166220	ENSP00000508807.1
ENSG00000166220	ENSP00000509602.1
ENSG00000267490	
ENSG00000267612	
ENSG00000267370	
ENSG00000267741	
ENSG00000266950	
ENSG00000272345	
ENSG00000272402	
ENSG00000206702	
ENSG00000127452	ENSP00000467059.1
ENSG00000127452	ENSP00000464858.1
ENSG00000127452	ENSP00000247977.3
ENSG00000127452	ENSP00000468033.1
ENSG00000127452	ENSP00000467359.1
ENSG00000127452	ENSP00000468369.1
ENSG00000127452	ENSP00000468766.1
ENSG00000127452	ENSP00000467523.1
ENSG00000127452	ENSP00000464784.1
ENSG00000127452	ENSP00000466142.1
ENSG00000127452	ENSP00000467467.1
ENSG00000127452	ENSP00000467859.1
ENSG00000127452	ENSP00000465439.1
ENSG00000214107	ENSP00000368264.3
ENSG00000214107	ENSP00000380683.1
ENSG00000214107	ENSP00000380681.2
ENSG00000107807	ENSP00000359215.6
ENSG00000107807	ENSP00000434914.2
ENSG00000107807	ENSP00000434358.3
ENSG00000107807	
ENSG00000171054	ENSP00000340748.3
ENSG00000145979	ENSP00000475727.1
ENSG00000145979	ENSP00000401438.2
ENSG00000145979	ENSP00000348813.4
ENSG00000145979	ENSP00000368602.3
ENSG00000145979	ENSP00000343100.4
ENSG00000145979	ENSP00000368609.2
ENSG00000145979	ENSP00000475191.1
ENSG00000145979	ENSP00000404680.1
ENSG00000145979	ENSP00000414292.1
ENSG00000145979	ENSP00000394425.1
ENSG00000145979	ENSP00000417005.1
ENSG00000145979	
ENSG00000145979	ENSP00000412102.1
ENSG00000145979	ENSP00000414101.1
ENSG00000145979	ENSP00000401339.1
ENSG00000145979	ENSP00000368593.1
ENSG00000145979	ENSP00000475355.1
ENSG00000145979	ENSP00000475795.1
ENSG00000145979	ENSP00000476109.1
ENSG00000145979	ENSP00000475469.1
ENSG00000171478	ENSP00000304762.5
ENSG00000154099	
ENSG00000154099	ENSP00000367815.5
ENSG00000154099	ENSP00000455154.1
ENSG00000154099	ENSP00000457373.1
ENSG00000154099	ENSP00000454960.1
ENSG00000154099	ENSP00000457899.1
ENSG00000139187	ENSP00000445627.1
ENSG00000139187	
ENSG00000139187	ENSP00000349477.3
ENSG00000139187	ENSP00000266551.4
ENSG00000139187	ENSP00000443658.1
ENSG00000130052	
ENSG00000130052	ENSP00000428031.1
ENSG00000130052	ENSP00000363727.3
ENSG00000130052	ENSP00000363725.3
ENSG00000130052	ENSP00000252336.6
ENSG00000276551	
ENSG00000138172	ENSP00000260743.5
ENSG00000138172	ENSP00000358803.3
ENSG00000138172	
ENSG00000275650	ENSP00000481601.1
ENSG00000275650	ENSP00000480769.1
ENSG00000275650	ENSP00000481274.1
ENSG00000275650	ENSP00000482140.1
ENSG00000275650	ENSP00000484881.1
ENSG00000275650	
ENSG00000233980	
ENSG00000214960	ENSP00000385478.2
ENSG00000214960	ENSP00000382249.3
ENSG00000214960	ENSP00000502074.1
ENSG00000214960	ENSP00000501664.1
ENSG00000214960	ENSP00000502749.1
ENSG00000214960	
ENSG00000145386	ENSP00000274026.5
ENSG00000257105	
ENSG00000290226	
ENSG00000200237	
ENSG00000213049	
ENSG00000101152	ENSP00000354111.4
ENSG00000101152	ENSP00000434744.1
ENSG00000101152	ENSP00000515413.1
ENSG00000268746	
ENSG00000160326	ENSP00000360966.4
ENSG00000160326	ENSP00000360964.4
ENSG00000160326	
ENSG00000160326	ENSP00000405124.1
ENSG00000160326	ENSP00000398004.1
ENSG00000269806	
ENSG00000273485	
ENSG00000185933	ENSP00000329926.6
ENSG00000278999	
ENSG00000255776	
ENSG00000183128	ENSP00000358798.4
ENSG00000024422	ENSP00000439036.1
ENSG00000024422	ENSP00000263277.2
ENSG00000024422	
ENSG00000024422	ENSP00000471766.1
ENSG00000287419	
ENSG00000126838	ENSP00000261336.2
ENSG00000126838	ENSP00000440811.1
ENSG00000126838	
ENSG00000273108	
ENSG00000222503	
ENSG00000262994	
ENSG00000280693	
ENSG00000269823	ENSP00000471409.1
ENSG00000266754	
ENSG00000262710	
ENSG00000227905	
ENSG00000262469	
ENSG00000289051	ENSP00000509326.1
ENSG00000276295	
ENSG00000177697	ENSP00000431403.2
ENSG00000177697	
ENSG00000177697	ENSP00000380565.3
ENSG00000177697	ENSP00000380566.1
ENSG00000177697	ENSP00000324101.4
ENSG00000177697	ENSP00000435854.2
ENSG00000177697	ENSP00000432258.1
ENSG00000177697	ENSP00000435054.1
ENSG00000177697	ENSP00000431671.1
ENSG00000177697	ENSP00000436591.1
ENSG00000177697	ENSP00000432385.1
ENSG00000177697	ENSP00000432990.1
ENSG00000177697	ENSP00000433752.1
ENSG00000177697	ENSP00000433787.1
ENSG00000177697	ENSP00000434663.1
ENSG00000238405	
ENSG00000275531	
ENSG00000140955	ENSP00000268624.3
ENSG00000140955	ENSP00000325153.6
ENSG00000140955	
ENSG00000140955	ENSP00000454950.1
ENSG00000224683	
ENSG00000138686	ENSP00000264499.4
ENSG00000138686	ENSP00000423250.1
ENSG00000138686	ENSP00000423626.1
ENSG00000138686	
ENSG00000171243	ENSP00000304930.4
ENSG00000171243	ENSP00000379889.1
ENSG00000281775	
ENSG00000281775	ENSP00000486740.1
ENSG00000281775	ENSP00000487475.1
ENSG00000281775	ENSP00000485804.1
ENSG00000281775	ENSP00000487110.1
ENSG00000199805	
ENSG00000204179	ENSP00000363462.3
ENSG00000204179	ENSP00000396009.1
ENSG00000204179	ENSP00000363459.3
ENSG00000204179	ENSP00000379072.4
ENSG00000204179	ENSP00000363466.3
ENSG00000204179	ENSP00000363335.2
ENSG00000204179	ENSP00000379075.3
ENSG00000204179	ENSP00000379071.2
ENSG00000204179	ENSP00000379077.2
ENSG00000204179	ENSP00000420995.1
ENSG00000204179	ENSP00000427676.1
ENSG00000204179	ENSP00000426355.1
ENSG00000204179	ENSP00000421921.2
ENSG00000204179	ENSP00000480504.1
ENSG00000204179	ENSP00000425012.1
ENSG00000204179	ENSP00000425362.1
ENSG00000204179	ENSP00000423819.1
ENSG00000204179	ENSP00000421453.1
ENSG00000204179	ENSP00000424283.1
ENSG00000204179	ENSP00000425912.1
ENSG00000204179	ENSP00000477675.1
ENSG00000204179	ENSP00000422839.1
ENSG00000204179	ENSP00000426681.1
ENSG00000204179	ENSP00000422384.1
ENSG00000204179	ENSP00000421404.1
ENSG00000204179	ENSP00000479990.1
ENSG00000204179	ENSP00000424491.2
ENSG00000204179	
ENSG00000204179	ENSP00000403444.2
ENSG00000283206	
ENSG00000216141	
ENSG00000283513	
ENSG00000216195	
ENSG00000275842	
ENSG00000198276	ENSP00000346155.6
ENSG00000198276	ENSP00000351546.3
ENSG00000198276	ENSP00000358924.5
ENSG00000198276	
ENSG00000198276	ENSP00000402994.1
ENSG00000105373	ENSP00000246802.4
ENSG00000105373	
ENSG00000105373	ENSP00000468948.1
ENSG00000105373	ENSP00000470263.1
ENSG00000105373	ENSP00000470190.1
ENSG00000105373	ENSP00000470773.1
ENSG00000198798	ENSP00000355198.2
ENSG00000198798	ENSP00000478513.1
ENSG00000205858	ENSP00000384971.2
ENSG00000205858	ENSP00000371558.3
ENSG00000205858	
ENSG00000215113	ENSP00000482270.1
ENSG00000215113	
ENSG00000147174	ENSP00000362800.3
ENSG00000147174	ENSP00000362799.1
ENSG00000147174	
ENSG00000224280	
ENSG00000272361	
ENSG00000234432	
ENSG00000230733	
ENSG00000207973	
ENSG00000272835	ENSP00000485728.1
ENSG00000272835	ENSP00000475471.1
ENSG00000272835	
ENSG00000250685	
ENSG00000075624	ENSP00000502821.1
ENSG00000075624	ENSP00000495995.2
ENSG00000075624	ENSP00000502286.1
ENSG00000075624	ENSP00000502193.1
ENSG00000075624	ENSP00000502538.1
ENSG00000075624	ENSP00000501773.1
ENSG00000075624	ENSP00000494750.1
ENSG00000075624	ENSP00000495059.1
ENSG00000075624	
ENSG00000075624	ENSP00000501862.1
ENSG00000075624	ENSP00000409264.1
ENSG00000075624	ENSP00000494269.1
ENSG00000075624	ENSP00000407473.2
ENSG00000075624	ENSP00000496101.1
ENSG00000075624	ENSP00000494185.1
ENSG00000075624	ENSP00000393951.1
ENSG00000075624	ENSP00000399487.2
ENSG00000075624	ENSP00000401032.1
ENSG00000284433	
ENSG00000207554	
ENSG00000280213	
ENSG00000196700	ENSP00000358904.1
ENSG00000273397	ENSP00000487462.1
ENSG00000273397	ENSP00000475816.1
ENSG00000273397	ENSP00000485886.1
ENSG00000281753	
ENSG00000280541	
ENSG00000197214	
ENSG00000281401	
ENSG00000228038	
ENSG00000281289	ENSP00000486113.1
ENSG00000281289	
ENSG00000281289	ENSP00000485757.1
ENSG00000281289	ENSP00000487196.1
ENSG00000281289	ENSP00000487109.1
ENSG00000281289	ENSP00000487418.1
ENSG00000213612	
ENSG00000281093	
ENSG00000252721	
ENSG00000166558	
ENSG00000166558	ENSP00000299709.3
ENSG00000166558	ENSP00000457737.1
ENSG00000166558	ENSP00000455085.1
ENSG00000130590	ENSP00000358902.3
ENSG00000130590	
ENSG00000130590	ENSP00000404839.1
ENSG00000275990	ENSP00000486744.1
ENSG00000275990	ENSP00000486471.1
ENSG00000275990	ENSP00000486446.1
ENSG00000275990	
ENSG00000275990	ENSP00000483977.1
ENSG00000166160	ENSP00000358945.4
ENSG00000166160	
ENSG00000166160	ENSP00000403023.1
ENSG00000139914	ENSP00000267426.5
ENSG00000139914	ENSP00000453741.1
ENSG00000136943	ENSP00000505355.1
ENSG00000136943	ENSP00000445052.2
ENSG00000136943	ENSP00000259470.5
ENSG00000136943	ENSP00000505141.1
ENSG00000136943	ENSP00000505553.1
ENSG00000136943	ENSP00000505001.1
ENSG00000136943	ENSP00000505681.1
ENSG00000136943	
ENSG00000136943	ENSP00000506713.1
ENSG00000136943	ENSP00000505759.1
ENSG00000136943	ENSP00000505007.1
ENSG00000165762	
ENSG00000165762	ENSP00000493007.1
ENSG00000165762	ENSP00000298642.2
ENSG00000280750	
ENSG00000280613	
ENSG00000165379	ENSP00000298119.4
ENSG00000165379	
ENSG00000165379	ENSP00000451897.1
ENSG00000165379	ENSP00000451067.1
ENSG00000225622	
ENSG00000275728	
ENSG00000226229	
ENSG00000259120	ENSP00000450581.2
ENSG00000259120	ENSP00000463361.1
ENSG00000101251	
ENSG00000101251	ENSP00000284951.5
ENSG00000101251	ENSP00000418040.1
ENSG00000101251	ENSP00000394598.2
ENSG00000101251	ENSP00000367312.5
ENSG00000101251	ENSP00000493577.1
ENSG00000101251	ENSP00000494947.1
ENSG00000101251	ENSP00000420372.1
ENSG00000275137	
ENSG00000274045	
ENSG00000169896	ENSP00000496959.1
ENSG00000169896	ENSP00000441691.3
ENSG00000169896	
ENSG00000169896	ENSP00000454568.1
ENSG00000169896	ENSP00000461850.1
ENSG00000275797	
ENSG00000176299	
ENSG00000176299	ENSP00000492985.1
ENSG00000176299	ENSP00000319654.4
ENSG00000273194	
ENSG00000275470	
ENSG00000169484	ENSP00000493106.1
ENSG00000272532	ENSP00000476021.3
ENSG00000267978	ENSP00000471017.1
ENSG00000267978	ENSP00000472733.1
ENSG00000267978	ENSP00000469924.1
ENSG00000267978	ENSP00000470594.1
ENSG00000255804	ENSP00000437629.1
ENSG00000292012	
ENSG00000292014	ENSP00000517766.1
ENSG00000292020	ENSP00000517775.1
ENSG00000276681	ENSP00000479293.1
ENSG00000276681	ENSP00000480782.1
ENSG00000276681	ENSP00000484429.1
ENSG00000276681	ENSP00000480663.1
ENSG00000276681	ENSP00000482778.1
ENSG00000276681	
ENSG00000276681	ENSP00000481768.1
ENSG00000276681	ENSP00000484735.1
ENSG00000176253	ENSP00000493405.1
ENSG00000176253	ENSP00000492930.1
ENSG00000292016	ENSP00000517769.1
ENSG00000292022	ENSP00000517778.1
ENSG00000155249	ENSP00000493193.1
ENSG00000155249	ENSP00000493205.1
ENSG00000155249	ENSP00000285600.3
ENSG00000292023	ENSP00000517779.1
ENSG00000292023	ENSP00000517780.1
ENSG00000292018	ENSP00000517772.1
ENSG00000292018	ENSP00000517773.1
ENSG00000161526	ENSP00000462825.1
ENSG00000161526	ENSP00000462116.1
ENSG00000161526	
ENSG00000161526	ENSP00000347592.3
ENSG00000161526	ENSP00000446117.1
ENSG00000161526	ENSP00000464459.1
ENSG00000161526	ENSP00000463261.1
ENSG00000161526	ENSP00000293208.9
ENSG00000161526	ENSP00000462166.1
ENSG00000161526	ENSP00000463545.1
ENSG00000161526	ENSP00000463758.1
ENSG00000161526	ENSP00000462255.1
ENSG00000161526	ENSP00000463615.1
ENSG00000161526	ENSP00000462133.1
ENSG00000292005	ENSP00000517763.1
ENSG00000292006	
ENSG00000169208	ENSP00000493245.1
ENSG00000169208	ENSP00000492973.1
ENSG00000169208	
ENSG00000292007	ENSP00000517764.1
ENSG00000224670	
ENSG00000292008	
ENSG00000292302	ENSP00000518543.1
ENSG00000292302	ENSP00000518544.1
ENSG00000197734	
ENSG00000292009	
ENSG00000292010	
ENSG00000258027	
ENSG00000292017	ENSP00000517770.1
ENSG00000292017	ENSP00000517771.1
ENSG00000274665	ENSP00000486144.1
ENSG00000274665	ENSP00000480913.1
ENSG00000274665	ENSP00000487426.1
ENSG00000274665	ENSP00000485850.1
ENSG00000274665	
ENSG00000274665	ENSP00000487336.1
ENSG00000292011	ENSP00000517765.1
ENSG00000292303	ENSP00000518545.1
ENSG00000292303	ENSP00000518546.1
ENSG00000225396	ENSP00000489739.1
ENSG00000225396	ENSP00000490125.1
ENSG00000256817	
ENSG00000292013	
ENSG00000292019	ENSP00000517774.1
ENSG00000283429	
ENSG00000222982	
ENSG00000255830	
ENSG00000292304	ENSP00000518547.1
ENSG00000278184	
ENSG00000281417	
ENSG00000292015	ENSP00000517767.1
ENSG00000292015	ENSP00000517768.1
ENSG00000123165	ENSP00000360165.3
ENSG00000258244	
ENSG00000215115	
ENSG00000215115	ENSP00000480355.1
ENSG00000199220	
ENSG00000272000	ENSP00000476060.4
ENSG00000115020	ENSP00000376038.3
ENSG00000115020	ENSP00000407692.1
ENSG00000115020	ENSP00000264380.4
ENSG00000115020	ENSP00000384356.1
ENSG00000115020	ENSP00000308715.6
ENSG00000115020	ENSP00000414477.1
ENSG00000115020	ENSP00000405736.1
ENSG00000115020	
ENSG00000089225	ENSP00000384152.3
ENSG00000089225	ENSP00000337723.5
ENSG00000089225	ENSP00000309913.4
ENSG00000089225	ENSP00000433292.1
ENSG00000089225	
ENSG00000184033	ENSP00000332602.2
ENSG00000184033	ENSP00000352953.4
ENSG00000261501	
ENSG00000174373	ENSP00000450574.1
ENSG00000174373	ENSP00000374348.3
ENSG00000174373	ENSP00000302647.6
ENSG00000174373	ENSP00000506280.1
ENSG00000174373	ENSP00000451133.2
ENSG00000174373	ENSP00000490119.1
ENSG00000174373	
ENSG00000174373	ENSP00000371803.3
ENSG00000174373	ENSP00000451877.1
ENSG00000138741	ENSP00000368966.3
ENSG00000138741	ENSP00000264811.5
ENSG00000138741	ENSP00000423866.1
ENSG00000138741	ENSP00000426899.1
ENSG00000138741	ENSP00000422214.1
ENSG00000126890	ENSP00000247306.4
ENSG00000126890	ENSP00000358598.3
ENSG00000280821	
ENSG00000205412	
ENSG00000226779	
ENSG00000274679	ENSP00000478124.1
ENSG00000274679	ENSP00000483544.1
ENSG00000274437	
ENSG00000274437	ENSP00000483251.2
ENSG00000274437	ENSP00000483693.2
ENSG00000274437	ENSP00000486587.1
ENSG00000274437	ENSP00000485763.1
